beginTS,endTS,duration,n_interr,interr_dur,drifting
22.63333333333333,6.5,7.866666666666666,0,0.0,0
22.45,6.15,7.7,0,0.0,0
22.53333333333333,6.216666666666668,7.683333333333334,0,0.0,0
23.2,6.55,7.35,0,0.0,0
23.2,6.55,7.35,0,0.0,0
22.45,6.366666666666666,7.916666666666668,0,0.0,0
22.466666666666665,6.033333333333332,7.566666666666666,0,0.0,0
22.35,6.25,7.9,0,0.0,0
22.36666666666667,6.0,7.633333333333334,0,0.0,0
22.6,6.466666666666668,7.866666666666666,0,0.0,0
22.08333333333333,6.5,8.416666666666666,0,0.0,0
22.8,6.5,7.7,0,0.0,0
22.48333333333333,8.883333333333333,10.216666666666667,1,0.18333333333333326,0
22.066666666666666,6.5,8.433333333333334,0,0.0,0
22.35,6.066666666666666,7.716666666666668,0,0.0,0
22.41666666666667,6.283333333333332,7.866666666666666,0,0.0,0
22.35,6.2,7.85,0,0.0,0
22.11666666666667,6.5,8.383333333333333,0,0.0,0
23.2,6.55,7.35,0,0.0,0
22.35,6.216666666666668,7.866666666666666,0,0.0,0
22.35,6.0166666666666675,7.666666666666668,0,0.0,0
22.35,6.216666666666668,7.866666666666666,0,0.0,0
22.35,6.133333333333334,7.783333333333332,0,0.0,0
22.35,6.133333333333334,7.783333333333332,0,0.0,0
22.8,6.5166666666666675,7.716666666666668,0,0.0,0
22.2,6.5,8.3,0,0.0,0
22.35,5.85,7.5,0,0.0,0
22.35,6.183333333333334,7.833333333333332,0,0.0,0
22.35,6.1,7.75,0,0.0,0
22.35,6.15,7.8,0,0.0,0
22.35,6.15,7.8,0,0.0,0
22.28333333333333,6.5,8.216666666666667,0,0.0,0
22.91666666666667,6.5166666666666675,7.6,0,0.0,0
22.35,6.166666666666668,7.816666666666666,0,0.0,0
22.65,6.5,7.85,0,0.0,0
22.45,6.133333333333334,7.683333333333334,0,0.0,0
22.35,6.05,7.7,0,0.0,0
22.45,6.316666666666666,7.866666666666666,0,0.0,0
22.13333333333333,6.5,8.366666666666667,0,0.0,0
23.2,6.55,7.35,0,0.0,0
22.5,6.333333333333332,7.833333333333332,0,0.0,0
22.35,6.216666666666668,7.866666666666666,0,0.0,0
22.35,6.033333333333332,7.683333333333334,0,0.0,0
22.35,6.466666666666668,8.116666666666667,0,0.0,0
22.55,6.5,7.95,0,0.0,0
23.1,6.5,7.4,0,0.0,0
22.516666666666666,6.383333333333334,7.866666666666666,0,0.0,0
22.5,6.133333333333334,7.633333333333334,0,0.0,0
22.35,6.283333333333332,7.933333333333334,0,0.0,0
22.55,6.2,7.65,0,0.0,0
22.35,6.066666666666666,7.716666666666668,0,0.0,0
22.4,6.5,8.1,0,0.0,0
22.18333333333333,6.5,8.316666666666666,0,0.0,0
22.5,6.2,7.7,0,0.0,0
22.58333333333333,6.45,7.866666666666666,0,0.0,0
22.0,12.0,13.783333333333333,1,0.21666666666666667,0
22.63333333333333,7.533333333333332,8.05,1,0.85,0
22.35,9.2,10.0,1,0.85,0
22.41666666666667,8.65,9.383333333333333,1,0.85,0
22.18333333333333,6.5,8.316666666666666,0,0.0,0
22.35,5.966666666666668,7.616666666666666,0,0.0,0
22.7,6.5,7.8,0,0.0,0
22.65,6.433333333333334,7.783333333333332,0,0.0,0
22.5,6.083333333333332,7.583333333333332,0,0.0,0
22.53333333333333,6.383333333333334,7.85,0,0.0,0
22.36666666666667,6.45,8.083333333333334,0,0.0,0
22.516666666666666,6.116666666666666,7.6,0,0.0,0
22.4,6.15,7.75,0,0.0,0
22.36666666666667,6.316666666666666,7.95,0,0.0,0
22.41666666666667,6.033333333333332,7.616666666666666,0,0.0,0
22.35,6.1,7.75,0,0.0,0
22.55,6.5,7.95,0,0.0,0
22.566666666666666,6.15,7.583333333333332,0,0.0,0
22.16666666666667,6.5,8.333333333333334,0,0.0,0
22.716666666666665,6.366666666666666,7.65,0,0.0,0
22.35,6.433333333333334,8.083333333333334,0,0.0,0
22.7,6.5,7.8,0,0.0,0
22.35,5.85,7.5,0,0.0,0
22.5,6.5,8.0,0,0.0,0
22.08333333333333,6.5,8.416666666666666,0,0.0,0
22.0,6.5,8.5,0,0.0,0
22.35,5.883333333333333,7.533333333333332,0,0.0,0
22.43333333333333,6.5,8.066666666666666,0,0.0,0
22.38333333333333,6.5,8.116666666666667,0,0.0,0
22.35,5.933333333333334,7.583333333333332,0,0.0,0
22.35,6.3,7.95,0,0.0,0
22.35,5.966666666666668,7.616666666666666,0,0.0,0
22.15,6.5,8.35,0,0.0,0
23.316666666666666,6.566666666666666,7.25,0,0.0,0
22.35,6.5,8.15,0,0.0,0
22.38333333333333,6.466666666666668,8.083333333333334,0,0.0,1
22.35,5.85,7.5,0,0.0,1
22.466666666666665,6.5,8.033333333333333,0,0.0,1
22.08333333333333,6.5,8.416666666666666,0,0.0,1
22.41666666666667,6.2333333333333325,7.816666666666666,0,0.0,1
22.43333333333333,6.116666666666666,7.683333333333334,0,0.0,1
22.35,6.066666666666666,7.716666666666668,0,0.0,1
22.35,6.183333333333334,7.833333333333332,0,0.0,1
22.35,6.066666666666666,7.716666666666668,0,0.0,1
22.35,6.2333333333333325,7.883333333333334,0,0.0,1
23.2,9.366666666666667,9.983333333333333,1,0.18333333333333326,1
22.1,6.5,8.4,0,0.0,1
22.35,6.133333333333334,7.783333333333332,0,0.0,1
22.35,6.5,8.15,0,0.0,1
22.66666666666667,6.383333333333334,7.716666666666668,0,0.0,1
22.35,6.25,7.9,0,0.0,1
22.68333333333333,6.5,7.816666666666666,0,0.0,1
22.11666666666667,6.5,8.383333333333333,0,0.0,1
23.2,6.55,7.35,0,0.0,1
22.7,4.216666666666667,5.5166666666666675,0,0.0,1
22.41666666666667,4.083333333333333,5.666666666666668,0,0.0,1
22.566666666666666,4.0,5.433333333333334,0,0.0,1
22.45,4.016666666666667,5.566666666666666,0,0.0,1
22.63333333333333,4.183333333333334,5.55,0,0.0,1
22.98333333333333,3.6833333333333336,4.7,0,0.0,1
22.16666666666667,4.566666666666666,6.4,0,0.0,1
22.41666666666667,4.0,5.583333333333332,0,0.0,1
22.53333333333333,4.433333333333334,5.9,0,0.0,1
22.266666666666666,4.05,5.783333333333332,0,0.0,1
22.43333333333333,3.966666666666667,5.533333333333332,0,0.0,1
22.466666666666665,4.083333333333333,5.616666666666666,0,0.0,1
23.266666666666666,5.133333333333334,5.866666666666666,0,0.0,1
22.466666666666665,3.8666666666666663,5.4,0,0.0,1
22.66666666666667,4.1,5.433333333333334,0,0.0,1
22.41666666666667,4.433333333333334,6.0166666666666675,0,0.0,1
22.05,3.85,5.8,0,0.0,1
22.55,4.033333333333333,5.4833333333333325,0,0.0,1
23.266666666666666,4.3,5.033333333333333,0,0.0,1
22.18333333333333,6.5,8.316666666666666,0,0.0,1
22.5,7.116666666666666,6.933333333333334,1,1.6833333333333331,1
18.0,3.85,8.766666666666667,1,1.0833333333333333,1
22.53333333333333,4.116666666666666,5.583333333333332,0,0.0,1
22.58333333333333,4.116666666666666,5.533333333333332,0,0.0,1
18.53333333333333,7.066666666666666,10.2,2,2.333333333333333,1
18.83333333333333,6.5,11.016666666666667,1,0.65,1
22.68333333333333,4.016666666666667,5.333333333333333,0,0.0,1
22.13333333333333,6.5,8.366666666666667,0,0.0,1
22.466666666666665,4.016666666666667,5.55,0,0.0,1
22.55,9.266666666666667,8.883333333333333,1,1.8333333333333333,1
22.61666666666667,3.95,5.333333333333333,0,0.0,1
22.23333333333333,5.65,7.416666666666668,0,0.0,1
22.6,4.016666666666667,5.416666666666668,0,0.0,1
22.61666666666667,4.15,5.533333333333332,0,0.0,1
22.08333333333333,6.45,8.366666666666667,0,0.0,1
22.5,4.066666666666666,5.566666666666666,0,0.0,1
22.5,4.15,5.65,0,0.0,1
22.13333333333333,4.116666666666666,5.9833333333333325,0,0.0,1
22.716666666666665,3.983333333333333,5.266666666666667,0,0.0,1
22.53333333333333,4.116666666666666,5.583333333333332,0,0.0,1
22.516666666666666,4.0,5.4833333333333325,0,0.0,1
22.63333333333333,3.4,4.766666666666667,0,0.0,1
22.28333333333333,5.7666666666666675,7.4833333333333325,0,0.0,1
23.216666666666665,3.95,4.733333333333333,0,0.0,1
18.65,11.983333333333333,14.816666666666665,2,2.5166666666666666,1
22.6,3.533333333333333,4.933333333333334,0,0.0,1
22.66666666666667,2.283333333333333,3.6166666666666663,0,0.0,1
22.516666666666666,4.0,5.4833333333333325,0,0.0,1
23.05,3.0166666666666666,3.966666666666667,0,0.0,1
22.53333333333333,3.1666666666666665,4.633333333333334,0,0.0,1
22.48333333333333,6.5,8.016666666666667,0,0.0,1
22.83333333333333,2.6833333333333336,3.85,0,0.0,1
22.63333333333333,4.116666666666666,5.4833333333333325,0,0.0,1
22.216666666666665,4.883333333333333,6.666666666666668,0,0.0,1
22.516666666666666,4.033333333333333,5.5166666666666675,0,0.0,1
22.58333333333333,4.066666666666666,5.4833333333333325,0,0.0,1
22.266666666666666,6.5,8.233333333333333,0,0.0,1
22.816666666666666,2.65,3.8333333333333335,0,0.0,1
22.966666666666665,2.8,3.8333333333333335,0,0.0,1
22.98333333333333,3.8666666666666663,4.883333333333334,0,0.0,1
21.83333333333333,5.35,7.5166666666666675,0,0.0,1
22.516666666666666,4.083333333333333,5.566666666666666,0,0.0,1
